"Date & Time","Barometer - in Hg","Temp - °F","High Temp - °F","Low Temp - °F","Hum - %","Dew Point - °F","Wet Bulb - °F","Wind Speed - mph","Wind Direction","Wind Run - mi","High Wind Speed - mph","High Wind Direction","Wind Chill - °F","Heat Index - °F","THW Index - °F","THSW Index - °F","Rain - in","Rain Rate - in/h","Solar Rad - W/m^2","Solar Energy - Ly","High Solar Rad - W/m^2","ET - in","UV Index","UV Dose - MEDs","High UV Index","Heating Degree Days","Cooling Degree Days"
"12/24/23 4:30 PM","30.42","46","47","46","90","44","45","1","E","0.5","3","SE","46","46","46","44","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.390","0.000"
"12/24/23 5:00 PM","30.43","46","46","46","91","44","45","1","ESE","0.5","3","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.396","0.000"
"12/24/23 5:30 PM","30.43","46","46","46","91","44","45","0","","0.0","2","E","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.396","0.000"
"12/24/23 6:00 PM","30.43","46","46","46","91","44","45","0","","0.0","2","E","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.396","0.000"
"12/24/23 6:30 PM","30.44","46","46","46","90","43","45","0","","0.0","3","E","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.396","0.000"
"12/24/23 7:00 PM","30.43","46","46","46","90","43","45","0","","0.0","0","","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.396","0.000"
"12/24/23 7:30 PM","30.43","46","46","46","90","43","45","1","E","0.5","6","E","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.398","0.000"
"12/24/23 8:00 PM","30.43","46","46","46","91","43","45","1","E","0.5","4","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.400","0.000"
"12/24/23 8:30 PM","30.43","46","46","46","91","43","44","0","","0.0","2","E","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.402","0.000"
"12/24/23 9:00 PM","30.43","46","46","46","92","44","45","0","","0.0","3","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.402","0.000"
"12/24/23 9:30 PM","30.43","46","46","46","92","44","45","1","ESE","0.5","3","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.400","0.000"
"12/24/23 10:00 PM","30.43","46","46","46","92","43","45","1","ESE","0.5","6","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.404","0.000"
"12/24/23 10:30 PM","30.43","46","46","46","92","44","45","3","ESE","1.5","8","ESE","45","46","45","42","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.402","0.000"
"12/24/23 11:00 PM","30.43","46","46","46","91","43","45","3","ESE","1.5","8","ESE","45","46","45","42","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.400","0.000"
"12/24/23 11:30 PM","30.43","46","46","46","91","43","44","1","ESE","0.5","4","E","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.402","0.000"
"12/25/23 12:00 AM","30.43","46","46","46","91","43","45","0","","0.0","2","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.400","0.000"
"12/25/23 12:30 AM","30.43","46","46","46","91","43","45","1","ESE","0.5","3","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.400","0.000"
"12/25/23 1:00 AM","30.44","46","46","46","91","43","44","0","","0.0","2","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.404","0.000"
"12/25/23 1:30 AM","30.44","46","46","46","91","43","44","0","","0.0","4","ENE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.404","0.000"
"12/25/23 2:00 AM","30.44","46","46","46","91","43","44","1","E","0.5","3","ESE","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.404","0.000"
"12/25/23 2:30 AM","30.44","46","46","46","91","43","44","1","E","0.5","4","E","46","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.404","0.000"
"12/25/23 3:00 AM","30.44","45","46","45","91","43","44","1","ENE","0.5","4","ENE","45","46","46","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.408","0.000"
"12/25/23 3:30 AM","30.44","45","45","45","91","43","44","1","ENE","0.5","3","ENE","45","45","45","42","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.415","0.000"
"12/25/23 4:00 AM","30.44","45","45","45","91","43","44","2","E","1.0","6","ESE","45","45","45","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.410","0.000"
"12/25/23 4:30 AM","30.44","45","45","45","91","43","44","2","E","1.0","6","E","45","45","45","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.410","0.000"
"12/25/23 5:00 AM","30.45","45","45","45","91","43","44","1","ENE","0.5","5","ENE","45","45","45","43","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.410","0.000"
"12/25/23 5:30 AM","30.45","45","45","45","92","43","44","0","","0.0","2","ENE","45","45","45","42","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.415","0.000"
"12/25/23 6:00 AM","30.45","45","45","45","91","42","44","1","ENE","0.5","3","ENE","45","45","45","42","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.423","0.000"
